time,yr_1979,yr_1980,yr_1981,yr_1982,yr_1983,yr_1984,yr_1985,yr_1986,yr_1987,yr_1988,yr_1989,yr_1990,yr_1991,yr_1992,yr_1993,yr_1994,yr_1995,yr_1996,yr_1997,yr_1998,yr_1999,yr_2000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014
2047.0,0.5414284034,0.5458619492000001,0.548795294,0.5509314757999999,0.5546263861999999,0.5580828871000001,0.5613810891000001,0.5645611063,0.5681412180000001,0.5729213089999998,0.576223044,0.578894308,0.5816261469999999,0.583242356,0.584831667,0.5875476179999999,0.590727193,0.5937274700000001,0.595640757,0.6000143609999999,0.6034463160000001,0.605224883,0.607543457,0.6103707549999999,0.61393768,0.6160653059999999,0.618344639,0.6207828040000001,0.6224852750000001,0.624513133,0.6252019129999999,0.6268898789999999,0.627817136,0.628771888,0.6306063719999997,0.6309392460000001
2048.0,0.5406157456000001,0.5450618767000001,0.5480065098,0.5501554805000001,0.5538672119,0.5573451565,0.5606675189,0.5638748807,0.5674828840000001,0.572287932,0.5756163080000001,0.5783199270000001,0.5810876810000001,0.58274133,0.584372476,0.587137727,0.5903703090000001,0.5934218680000001,0.5953841869999998,0.59980882,0.6032927670000001,0.6051287089999999,0.6075164900000001,0.610420116,0.6140699359999999,0.6162880320000002,0.618669264,0.621213223,0.6230226590000001,0.6251702970000002,0.625990947,0.6278250160000001,0.6289045540000002,0.630022836,0.6320378449999999,0.6325598769999998
2049.0,0.5398020318,0.5442599298000002,0.5472151023,0.5493760927000001,0.5531036803999999,0.5566019722000001,0.5599473037999999,0.5631807129999999,0.566815224,0.5716437810000001,0.5749973349999999,0.5777316860000001,0.580533567,0.5822228090000001,0.5838937720000001,0.5867059960000001,0.589989025,0.593089209,0.5950978760000001,0.5995704579999999,0.6031031629999999,0.604993058,0.6074461280000001,0.6104217430000001,0.6141496390000001,0.616453063,0.6189304550000001,0.621573943,0.6234836850000001,0.625743691,0.6266882050000002,0.6286593580000002,0.6298814549999998,0.6311525659999999,0.6333360699999997,0.6340343690000001
2050.0,0.5389876317,0.5434565261000001,0.5464215332,0.5485938197000001,0.5523363563999999,0.5558539604,0.5592211383000001,0.5624793714,0.566139086,0.5709897990000001,0.5743671610000001,0.577130726,0.579965061,0.5816881730000001,0.583397071,0.58625409,0.5895851809999999,0.5927315230000001,0.594784049,0.5993017360000001,0.6028802120000001,0.6048209120000001,0.6073356550000002,0.6103792589999999,0.6141807909999999,0.6165648179999998,0.619133087,0.6218703480000001,0.623874297,0.6262398869999999,0.6273009379999999,0.6294009269999998,0.6307566990000002,0.6321708770000001,0.6345119099999998,0.63537474
2051.0,0.5381728887999999,0.5426520479,0.5456262266999999,0.5478091297,0.5515657577,0.5551016969999999,0.5584896608,0.5617715623000001,0.5654552529999999,0.57032685,0.573726738,0.576518096,0.5793833159999999,0.5811386860000001,0.582883762,0.5857835409999999,0.5891604619999999,0.5923506649999999,0.5944447420000001,0.5990049,0.6026263949999999,0.60461499,0.607188067,0.610295968,0.614167042,0.6166273139999998,0.6192815949999999,0.6221073370000001,0.6241999,0.626664852,0.6278357269999999,0.6300569910000002,0.6315383190000001,0.633086652,0.6355752030000001,0.6365918690000001
2052.0,0.5373581168,0.5418468476,0.5448295717,0.5470224523,0.5507923627000001,0.5543457134,0.5577534598000001,0.5610579387000001,0.564764447,0.5696557309999999,0.573076945,0.575894758,0.5787893940000002,0.5805755129999999,0.582355119,0.5852957509999999,0.5887164149999999,0.591948334,0.5940818219999999,0.5986820079999999,0.602343973,0.6043777819999998,0.6070061010000001,0.610174883,0.614111721,0.6166442169999999,0.619380018,0.6222893660000002,0.6244654089999999,0.62702401,0.6282985479999998,0.6306341529999999,0.6322336050000001,0.6339079409999999,0.6365348630000001,0.637695611
2053.0,0.5365436062,0.5410412521,0.5440319311999999,0.5462341862000001,0.5500166125,0.5535864971000001,0.5570130773,0.5603390994,0.564067331,0.5689771780000001,0.5724185880000001,0.5752616020000001,0.57818427,0.5799997239999999,0.581812317,0.5847920120000001,0.588254461,0.591526091,0.5936969999999999,0.598334943,0.6020350190000001,0.60411156,0.6067922590000001,0.6100187589999999,0.614017861,0.616618868,0.6194320369999999,0.622420497,0.6246752969999998,0.6273222969999999,0.628694836,0.6311384160000002,0.6328491750000003,0.6346420509999999,0.6373989749999998,0.6386948959999998
2054.0,0.535729624,0.5402355619,0.5432336374999999,0.5454446959,0.5492389136000001,0.5528245028,0.5562690144,0.5596156010000001,0.5633645190000001,0.568291868,0.5717524119999999,0.574619445,0.577568844,0.579412303,0.581256435,0.5842735090000002,0.587775903,0.591085372,0.593291845,0.5979654349999999,0.601701434,0.6038184070000001,0.606548826,0.609830112,0.6138882370000001,0.6165543170000001,0.6194410129999999,0.62250443,0.6248336390000002,0.6275642050000001,0.629029536,0.631575231,0.633391043,0.6352956189999999,0.6381748780000001,0.6395978279999999
2055.0,0.5349164182999999,0.5394300559000001,0.542434999,0.5446543211,0.5484596432000001,0.5520601473999999,0.5555217365,0.558887956,0.5626565779999999,0.567600428,0.5710791059999998,0.573969043,0.576943947,0.5788141600000001,0.580688468,0.583741335,0.5872819440000001,0.590627496,0.5928678009999999,0.5975750740000001,0.601344962,0.603500232,0.6062779009999999,0.6096112489999999,0.6137253890000001,0.616453355,0.6194100120000001,0.6225445459999999,0.6249441549999999,0.6277538299999998,0.6293071509999999,0.6319495640000001,0.6338646799999998,0.635874678,0.63886924,0.6404117609999997
2056.0,0.5341042190999999,0.53862499,0.5416362997999999,0.5438633769,0.5476791485000001,0.5512938175,0.5547716720999999,0.5581566389999999,0.561944035,0.5669034389999998,0.570399307,0.573311095,0.5763103439999999,0.5782061350000001,0.580109333,0.5831964980000002,0.586773693,0.5901536780000001,0.592426197,0.597165317,0.6009672050000001,0.6031587890000001,0.605981406,0.609364279,0.6135316399999999,0.6163185320000002,0.619341843,0.622543933,0.6250102380000002,0.6278949070000002,0.6295317859999998,0.632265938,0.6342750659999998,0.6363847159999998,0.6394881209999999,0.641143376
2057.0,0.5332932363,0.5378206046,0.5408378051999999,0.543072153,0.5468977549000001,0.5505258736,0.5540192186,0.557422093,0.5612273749999999,0.566201438,0.5697136049999998,0.5726462479999999,0.5756687469999999,0.5775890020000001,0.579519879,0.58263993,0.5862521699999999,0.5896650410000002,0.5919682590000002,0.5967375099999999,0.6005696360000001,0.602795688,0.605661107,0.609091142,0.61330912,0.616152187,0.619239071,0.622505415,0.6250349909999999,0.6279908459999999,0.62970719,0.6325284800000002,0.634626742,0.6368307290000002,0.6400370350000002,0.641798753
2058.0,0.5324836687000001,0.5370171203999999,0.5400397603999999,0.542280919,0.5461157597999999,0.5497566487000001,0.5532647472000001,0.556684725,0.560507052,0.565494926,0.5690225470000001,0.5719751,0.5750198129999999,0.5769634800000001,0.5789208909999999,0.582072492,0.5857183240000001,0.589162618,0.591495114,0.5962928940000001,0.6001536120000002,0.6024124119999998,0.6053186259999999,0.608793618,0.6130597880000002,0.6159564629999998,0.619104053,0.622431577,0.6250212519999998,0.62804477,0.629836783,0.6327409539999997,0.634923844,0.6372172729999999,0.6405210080000001,0.642383419
2059.0,0.5316756963,0.5362147431,0.5392423921999999,0.5414899255,0.5453334416000001,0.548986452,0.5525085990999999,0.5559449169999999,0.5597834859999999,0.5647843640000001,0.56832664,0.5712982090000001,0.574364152,0.5763302369999999,0.578313098,0.5814949809999999,0.5851730270000002,0.588647368,0.59100781,0.595832613,0.5997203870000001,0.6020103259999998,0.6049554590000001,0.6084733450000002,0.6127854380000002,0.615733329,0.6189389459999999,0.6223247920000001,0.6249716220000001,0.628059532,0.6299236960000001,0.6329068010000001,0.6351701550000002,0.637548504,0.6409446189999999,0.6429024139999999
2060.0,0.5308694901000001,0.5354136641,0.5384459143999999,0.5406994070000001,0.5445510612000001,0.5482155703999999,0.5517510964999999,0.5552030210000001,0.559057068,0.5640701850000001,0.567626357,0.570616091,0.5737023320000001,0.57568989,0.577697173,0.5809081360000001,0.5846170930000001,0.5881201790000001,0.5905073109999999,0.5953577239999999,0.5992711160000002,0.601590692,0.604572984,0.6081318299999998,0.612487727,0.6154845960000002,0.6187457359999999,0.6221872380000002,0.624888484,0.6280377469999998,0.6299707960000003,0.6330291699999997,0.6353691300000002,0.6378282179999999,0.6413120459999999,0.6433603319999999
2061.0,0.5300652069,0.5346140601,0.537650522,0.5399095783000001,0.5437688587,0.5474442746999999,0.5509925353999999,0.5544593680000001,0.5583281610000002,0.5633527900000002,0.5669221379999998,0.569929229,0.573034877,0.575043014,0.5770737430000001,0.5803126449999998,0.584051273,0.587581873,0.5899945119999999,0.594869208,0.598806868,0.6011546729999999,0.6041724719999999,0.6077704660000001,0.6121681779999999,0.6152119310000002,0.6185262490000001,0.6220209129999998,0.6247740290000001,0.6279818159999999,0.6299807079999997,0.633110944,0.6355239300000002,0.6380598850000001,0.641627111,0.6437613679999998
2062.0,0.5292629923,0.5338160988,0.5368563985,0.5391206416000001,0.5429870588999999,0.546672813,0.5502331940999999,0.5537142659999998,0.5575971070000001,0.562632555,0.566214394,0.569238071,0.572362281,0.574390146,0.576443394,0.579709145,0.583476267,0.5870332159999998,0.5894702460000001,0.594367973,0.5983286349999999,0.600703347,0.6037551000000001,0.6073905369999999,0.6118281990000001,0.6149168699999998,0.618282167,0.6218276600000001,0.624630271,0.6278939450000001,0.629955845,0.6331547669999997,0.6356374549999999,0.6382466839999998,0.641893306,0.6441093550000001
2063.0,0.5284629829,0.5330199320000001,0.5360637176,0.5383327858,0.5422058701,0.5459014197,0.5494733318,0.552968001,0.556864223,0.561909829,0.5655035049999999,0.5685430360000001,0.571685003,0.5737317829999999,0.5758066670000002,0.5790982330000001,0.5828927269999999,0.5864749169999999,0.588935284,0.593854863,0.5978373349999999,0.600237712,0.603321956,0.6069932299999998,0.6114690900000002,0.6146008330000001,0.6180150389999999,0.6216091780000002,0.624459063,0.6277761599999998,0.62989842,0.6331630669999999,0.6357123600000001,0.6383915260000002,0.642113828,0.6444077990000001
2064.0,0.5276653047,0.5322257049999999,0.5352726362,0.5375461873999999,0.5414254908999999,0.5451303131,0.5487131922,0.552220843,0.556129807,0.56118494,0.564789832,0.5678445140000001,0.571003468,0.573068393,0.575164072,0.5784804640000001,0.5823012599999999,0.5859076400000001,0.5883903469999998,0.5933306629999999,0.597333823,0.5997586939999999,0.6028740480000001,0.60657965,0.611092052,0.6142651299999999,0.6177262990000001,0.6213670310000001,0.6242621150000001,0.6276303300000001,0.6298104770000001,0.633138076,0.6357510879999999,0.6384970829999999,0.64229161,0.644659914
2065.0,0.5268700773000001,0.5314335522,0.5344833049999999,0.5367610092,0.5406461016999999,0.544359697,0.5479530001999999,0.551473045,0.555394135,0.560458195,0.5640737089999999,0.567142872,0.5703180790000002,0.572400411,0.5745160810000001,0.577856355,0.581702433,0.5853320019999999,0.5878361010000002,0.5927961009999998,0.5968188909999999,0.5992671549999999,0.602412315,0.6061508150000001,0.6106982029999999,0.613910977,0.6174172740000001,0.6211026669999997,0.6240410049999998,0.6274581770000003,0.6296938899999998,0.6330818489999999,0.6357558849999998,0.6385658120000002,0.642429345,0.6448686429999999
2066.0,0.5260774092999999,0.5306435986000001,0.5336958623000001,0.5359774062000001,0.5398678762999999,0.5435897631,0.5471929716,0.5507248410000001,0.5546574710000001,0.5597298799999999,0.56335545,0.566438454,0.56962921,0.571728244,0.573863139,0.5772263910000002,0.5810967759999999,0.584748582,0.587273175,0.59225186,0.596293279,0.598763895,0.601937626,0.6057076749999999,0.610288575,0.613539498,0.6170891889999999,0.620817427,0.623797191,0.627261294,0.6295503950000001,0.6329962810000003,0.6357288179999998,0.63859997,0.6425295059999998,0.6450366930000002
2067.0,0.5252874034,0.5298559619000001,0.5329104408,0.5351955208999999,0.5390909731999999,0.5428206915000001,0.5464333026,0.5499764519999999,0.5539200579999999,0.559000267,0.562635349,0.5657315799999998,0.568937212,0.5710522760000001,0.5732056590000001,0.576591026,0.5804847849999999,0.584157918,0.586702152,0.5916985749999999,0.595757678,0.5982496609999999,0.6014507929999999,0.60525111,0.6098641310000001,0.61315174,0.6167431859999999,0.620512551,0.6235320230000001,0.6270411499999997,0.6293815920000001,0.6328831190000002,0.6356717940000001,0.638601639,0.6425943709999999,0.645166549
2068.0,0.5245001570000001,0.5290707504000001,0.5321271592000001,0.5344154897,0.5383155434999999,0.5420526495,0.5456741828999999,0.549228088,0.553182125,0.558269607,0.5619136839999999,0.5650225520000001,0.568242417,0.5703728640000001,0.5725440339999999,0.5759506860000001,0.5798669249999999,0.583560517,0.58612358,0.591136842,0.595212732,0.597725149,0.600952572,0.604781944,0.6094257650000001,0.6127486739999999,0.6163803209999998,0.6201891929999999,0.6232467560000001,0.6267991100000001,0.629188965,0.632743982,0.6355865739999997,0.6385727399999999,0.6426260389999998,0.645260502
2069.0,0.5237157574000001,0.5282880682000001,0.5313461351,0.533637436,0.5375417284999999,0.5412857939,0.5449157878,0.548479943,0.5524438919999999,0.5575381399999999,0.5611907139999999,0.5643116559999999,0.567545134,0.569690346,0.571878629,0.5753057699999999,0.5792436339999998,0.5829568540000001,0.5855379710000002,0.5905672160000002,0.5946590439999999,0.597191011,0.60044367,0.6043009429999999,0.6089743109999999,0.6123312060000001,0.6160015790000002,0.6198484229999999,0.6229425499999999,0.6265364370000002,0.6289738859999998,0.6325803640000003,0.6354747859999998,0.638515046,0.642626447,0.6453206629999997
2070.0,0.5229342889,0.5275080096000001,0.5305674731,0.5328614807000001,0.5367696609999999,0.5405202746,0.5441582834,0.5477322020000002,0.55170556,0.5568060909999999,0.560466685,0.5635991570000001,0.5668456550000001,0.56900504,0.571209788,0.574656654,0.5786153199999999,0.582347374,0.5849458059999999,0.5899902210000001,0.5940971799999999,0.5966478560000001,0.599924747,0.603808825,0.6085105499999999,0.6119001800000001,0.6156078800000002,0.619491239,0.622620489,0.626254308,0.628737632,0.6323936540000001,0.635337941,0.6384301980000002,0.6425973840000001,0.6453489800000001
2071.0,0.5221558296000001,0.526730666,0.5297912750999999,0.5320877332,0.5359994639,0.5397562315,0.5434018243,0.546985039,0.5509673209999999,0.55607367,0.559741826,0.56288531,0.5661442560000001,0.5683172439999999,0.570537836,0.574003694,0.57798237,0.581732498,0.584347538,0.5894063469999999,0.593527669,0.596096256,0.599396421,0.603306259,0.608035208,0.611456386,0.6152000770000001,0.6191185720000001,0.622281578,0.6259538139999998,0.6284813860000003,0.6321851410000001,0.635177436,0.6383197180000002,0.642540508,0.6453472569999998
2072.0,0.5213804521,0.5259561201,0.5290176343,0.531316299,0.5352312556999999,0.5389937939999999,0.5426465580000002,0.5462386159999999,0.550229359,0.5553410780000001,0.5590163570000002,0.5621703500000002,0.5654411960000001,0.5676272389999999,0.5698630790000001,0.57334722,0.57734515,0.5811126200000001,0.583743594,0.588816056,0.5929510100000002,0.5955367470000001,0.5988592719999999,0.6027938739999998,0.6075489679999999,0.6110005609999998,0.6147789730000002,0.6187312899999997,0.6219267590000002,0.6256359760000001,0.6282062529999999,0.6319560229999999,0.634994574,0.638185016,0.6424573570000001,0.6453171609999999
2073.0,0.5206082246999999,0.5251844511000001,0.5282466392000001,0.5305472738999999,0.5344651454999999,0.538233088,0.541892622,0.5454930870000001,0.5494918420000001,0.554608504,0.558290483,0.5614545039999999,0.564736721,0.566935293,0.5691858030000001,0.5726875499999999,0.576704001,0.5804881129999999,0.583134373,0.588219783,0.592367672,0.594969833,0.598313847,0.6022722599999999,0.6070524689999999,0.6105333959999999,0.6143453169999997,0.6183302049999999,0.6215569090000002,0.625301742,0.6279132599999999,0.631707416,0.6347905630000001,0.6380274049999999,0.6423493550000001,0.645260239
2074.0,0.5198392099,0.5244157330000001,0.5274783724000001,0.5297807510999999,0.5337012363000001,0.5374742283000001,0.5411401490000001,0.5447485990000001,0.548754932,0.5538761240000001,0.5575643990000001,0.5607379830000001,0.5640310620000002,0.566241657,0.568506285,0.572024979,0.5760592480000002,0.579859329,0.582520256,0.5876179370000001,0.5917780960000001,0.59439599,0.597760656,0.601741971,0.606546311,0.610055539,0.613899811,0.6179160779999999,0.6211728500000002,0.6249520019999999,0.6276033670000003,0.631440362,0.634566529,0.6378481059999999,0.6422178300000001,0.6451779310000003
2075.0,0.5190734663,0.5236500334,0.526712911,0.529016816,0.5329396266,0.5367173242,0.54038926,0.544005289,0.5480187839999999,0.5531441080000001,0.5568382870000002,0.5600209869999999,0.563324438,0.565546568,0.56782478,0.571359789,0.5754111989999999,0.5792265999999999,0.5819015999999999,0.587010904,0.5911826990000002,0.593815663,0.5972001839999999,0.6012035299999998,0.6060310599999998,0.609567602,0.6134431139999998,0.6174896219999999,0.62077535,0.624587588,0.6272774739999998,0.6311558340000001,0.634323527,0.6376482570000002,0.642064016,0.6450715709999999
2076.0,0.5183110496,0.5228874182,0.5259503291,0.528255551,0.5321804074,0.5359624814000001,0.5396400719999999,0.5432632869999998,0.54728354,0.5524126149999999,0.556112323,0.559303707,0.5626170580000001,0.564850251,0.5671415339999999,0.5706922480000001,0.574760143,0.578590242,0.581278744,0.5863990520000002,0.5905818749999998,0.593229276,0.596632885,0.600657427,0.6055072459999999,0.6090701569999999,0.612975847,0.6170515089999999,0.6203651330000002,0.6242092789999998,0.6269364219999998,0.6308547420000001,0.634062538,0.6374289210000001,0.6418890649999998,0.6449424060000002
2077.0,0.5175520116000001,0.5221279463999999,0.5251906942,0.5274970304000001,0.5314236647000001,0.5352097954999999,0.5388926940000001,0.5425227159999999,0.5465493379999999,0.551681798,0.5553866709999999,0.5585863230000001,0.561909118,0.56415292,0.5664567759999999,0.5700226049999999,0.574106357,0.5779505509999998,0.5806520070000001,0.5857827250000001,0.5899759949999999,0.592637227,0.596059189,0.600104127,0.6049753709999999,0.6085637429999999,0.6124985949999997,0.6166023689999998,0.619942878,0.623817809,0.6265809979999999,0.6305379380000002,0.6337844840000002,0.6371910920000001,0.6416940550000001,0.6447915980000001
2078.0,0.5167963985,0.5213716753,0.5244340701,0.5267413269000001,0.5306694787,0.5344593602,0.5381472310000002,0.5417836919999999,0.545816308,0.5509517959999999,0.5546614879999998,0.557869006,0.5612008049999999,0.5634547780000001,0.565770728,0.5693511050000002,0.573450099,0.577307813,0.580021694,0.5851622510000001,0.5893654119999998,0.5920398929999999,0.595479504,0.5995440670000001,0.604435909,0.608048871,0.6120119069999999,0.6161427960000001,0.6195092249999998,0.6234138650000001,0.626211946,0.6302062260000001,0.6334902290000002,0.6369357019999999,0.6414799909999997,0.6446202349999999
2079.0,0.5160442555000001,0.5206186581000001,0.5236805161000001,0.5259885061999999,0.5299179274000001,0.5337112608000001,0.5374037810000001,0.5410463249999999,0.5450845710000001,0.550222749,0.5539369219999999,0.5571519180000002,0.560492295,0.5627560180000002,0.565083598,0.5686779689999999,0.5727916209999999,0.576662295,0.5793880930000002,0.5845379420000001,0.58875046,0.591437633,0.594894212,0.5989776630000001,0.603889307,0.6075260250000001,0.6115163030000001,0.615673352,0.6190647729999998,0.622998097,0.6258299620000003,0.6298603550000001,0.6331805820000003,0.6366636229999998,0.641247817,0.6444293319999999
2080.0,0.5152956242,0.5198689416999999,0.5229300902,0.525238634,0.5291690827,0.5329655795,0.5366624360000001,0.5403107200000001,0.5443542460000002,0.549494785,0.5532131140000001,0.5564352119999998,0.559783758,0.56205682,0.564395583,0.568003418,0.5721311550000001,0.5760142510000001,0.5787514790000001,0.5839100929999999,0.5881314550000001,0.5908307850000001,0.594303681,0.598405308,0.603335988,0.6069956559999998,0.611012275,0.615194566,0.6186100939999999,0.6225711140000003,0.6254357050000001,0.629501037,0.6328563079999998,0.6363756789999999,0.6409984200000003,0.644219842
2081.0,0.5145505415,0.5191225747999999,0.5221828426999999,0.5244917664000001,0.5284230107,0.5322223934000001,0.5359232839999999,0.539576976,0.5436254410000001,0.5487680240000001,0.552490197,0.555719037,0.5590753529999999,0.5613573599999999,0.5637068729999999,0.5673276559999998,0.571468928,0.575363925,0.5781121100000002,0.5832789840000001,0.587508699,0.59021967,0.593708254,0.597827374,0.602776355,0.6064581990000002,0.610500287,0.614706937,0.6181457239999999,0.6221334949999999,0.625029793,0.6291289380000002,0.6325181229999999,0.6360726390000002,0.6407326310000001,0.6439926620000003
2082.0,0.5138090439,0.5183795978,0.5214388235999999,0.5237479606000001,0.5276797764000001,0.5314817775,0.5351864070000001,0.538845185,0.542898262,0.548042583,0.5517682990000001,0.5550035289999999,0.5583672319999999,0.5606578019999999,0.5630176469999999,0.566650877,0.570805153,0.5747115489999999,0.5774702360000001,0.582644883,0.586882479,0.589604596,0.5931082619999999,0.5972442139999998,0.602210788,0.6059140630000002,0.6099807829999997,0.6142109410000001,0.6176721710000002,0.6216857869999999,0.6246128120000001,0.6287446900000002,0.6321667050000002,0.6357552330000003,0.6404512360000001,0.6437486319999999
2083.0,0.5130711627,0.5176400513999999,0.5206980796999999,0.5230072677,0.5269394386,0.5307437974,0.534451885,0.5381154380000002,0.542172809,0.5473185740000002,0.5510475410000002,0.5542888209999999,0.5576595420000001,0.559958304,0.5623280739999998,0.565973271,0.5701400319999999,0.5740573419999999,0.5768260919999999,0.582008044,0.586253065,0.5889858509999999,0.5925040160000001,0.596656166,0.601639649,0.6053636349999998,0.6094541779999998,0.613707029,0.6171899170000001,0.6212285059999998,0.6241853179999999,0.6283488880000001,0.6318026949999997,0.6354241450000002,0.6401549710000001,0.6434885449999999
2084.0,0.5123369286999999,0.5169039724999999,0.5199606521000001,0.5222697368,0.5262020544999999,0.530008521,0.5337197899999999,0.537387815,0.5414491739999998,0.5465961000000001,0.5503280349999999,0.553575039,0.5569524180000001,0.5592590159999999,0.5616383169999999,0.5652950109999999,0.5694737590000001,0.573401514,0.5761799030000001,0.5813687089999999,0.5856207180000002,0.5883637149999998,0.5918958140000001,0.596063548,0.6010632820000001,0.6048072859999998,0.6089208699999997,0.6131956279999999,0.6166994209999999,0.6207621429999999,0.6237478359999999,0.6279420979999999,0.6314266969999998,0.6350800260000002,0.639844536,0.6432131510000001
2085.0,0.5116063684,0.5161713945999999,0.5192265817999999,0.5215354124999999,0.5254676762999999,0.5292760068,0.5329901940000001,0.5366624,0.540727449,0.5458752599999999,0.549609893,0.552862304,0.5562459910000002,0.558560079,0.560948532,0.5646162700000001,0.5688065200000001,0.572744264,0.575531883,0.580727107,0.5849856840000001,0.58773845,0.5912839400000001,0.595466665,0.6004820160000002,0.6042453659999998,0.6083812390000001,0.6126771430000002,0.6162011140000001,0.6202871609999998,0.6233008630000001,0.6275248549999999,0.6310392840000001,0.6347234899999998,0.639520589,0.642923154
2086.0,0.5108795081999999,0.5154423502000001,0.5184959049,0.5208043393,0.5247363530999999,0.5285463131999999,0.532263162,0.5359392649999999,0.5400077159999999,0.54515615,0.548893217,0.5521507270000001,0.5555403889999999,0.5578616310000002,0.5602588669999999,0.563937208,0.5681384919999999,0.5720857859999999,0.5748822389999999,0.5800834609999999,0.5843482010000001,0.5871103069999999,0.5906686619999999,0.594865808,0.5998961609999998,0.6036782109999999,0.607835643,0.6121519610000001,0.6156954119999998,0.6198040049999998,0.6228448730000002,0.6270976649999997,0.630641002,0.6343551180000002,0.6391837550000001,0.6426192220000002
2087.0,0.5101563705,0.5147168675,0.5177686566999999,0.5200765548999999,0.5240081316999999,0.5278194958999999,0.531538756,0.535218483,0.539290059,0.5444388580000001,0.548178107,0.551440419,0.5548357279999998,0.5571638000000001,0.5595694609999999,0.563257978,0.5674698410000001,0.57142626,0.574231164,0.5794379809999999,0.583708492,0.5864795279999999,0.5900502409999999,0.594261253,0.599306017,0.6031061390000001,0.607284425,0.6116204500000002,0.6151827069999998,0.6193130949999999,0.622380317,0.6266610119999998,0.6302323640000003,0.6339754630000003,0.6388346270000003,0.6423019900000002
2088.0,0.5094369761,0.5139949742,0.5170448698,0.5193520973999999,0.5232830565,0.5270956032999999,0.530817036,0.534500121,0.538574551,0.54372347,0.547464655,0.5507314829999999,0.5541321240000001,0.55646671,0.5588804510000001,0.5625787310000001,0.56680073,0.570765862,0.5735788470000001,0.5787908669999999,0.583066774,0.58584634,0.58942892,0.5936532640000001,0.5987118650000001,0.6025294540000001,0.6067279139999997,0.6110829599999998,0.614663373,0.6188148299999998,0.62190762,0.626215355,0.6298138629999999,0.63358505,0.6384737650000001,0.6419720549999999
2089.0,0.5087213436,0.5132766944,0.5163245718,0.5186310005000001,0.5225611673999999,0.5263746849000001,0.530098057,0.5337842429999999,0.537861267,0.5430100680000001,0.5467529520000001,0.5500240140000001,0.5534296830000001,0.5557704800000001,0.5581919640000002,0.561899605,0.566131312,0.570104758,0.5729254640000001,0.5781423130000001,0.5824232520000001,0.5852109649999999,0.5888049360000001,0.593042093,0.5981139799999997,0.6019484479999999,0.606166421,0.6105398290000001,0.6141377689999998,0.6183095929999998,0.621427194,0.625761131,0.6293859660000001,0.6331843759999998,0.6381017050000002,0.6416299890000001
2090.0,0.5080094901,0.51256205,0.5156077912000001,0.5179132955,0.5218425028999999,0.5256567857,0.529381871,0.533070908,0.537150274,0.542298728,0.5460430820000002,0.549318111,0.552728509,0.55507522,0.557504121,0.5612207329999999,0.565461735,0.5694431069999999,0.5722711900000002,0.577492501,0.5817781210000001,0.5845736100000001,0.5881785129999999,0.5924279840000002,0.5975126180000001,0.6013633979999999,0.6056002440000001,0.6099913739999998,0.6136062330000003,0.61779775,0.6209394239999999,0.625298758,0.628949116,0.6327739189999999,0.637718955,0.6412763340000001
2091.0,0.50730143,0.5118510615999999,0.5148945523000001,0.5171990133000001,0.5211270975000001,0.5249419471000001,0.5286685279999999,0.532360175,0.5364416380000001,0.5415895239999999,0.5453351259999999,0.5486138589999998,0.5520287019999999,0.5543810409999999,0.5568170419999998,0.5605422470000001,0.5647921389999999,0.568781064,0.5716161850000001,0.5768416080000001,0.5811315719999999,0.583934478,0.5875498670000001,0.5918111670000001,0.5969080289999997,0.6007745709999999,0.6050296689999999,0.6094379029999999,0.6130690950000002,0.6172796469999999,0.6204446860000001,0.624828632,0.6285037399999998,0.6323541289999999,0.637325999,0.6409116050000001
2092.0,0.5065971762,0.5111437495,0.5141848792000001,0.5164881802999999,0.5204149842,0.5242302083,0.5279580739999998,0.5316520979999999,0.5357354200000002,0.540882525,0.544629161,0.5479113449999999,0.5513303540000001,0.5536880430000002,0.5561308380000001,0.559864267,0.5641226589999999,0.568118772,0.570960608,0.5761898029999999,0.5804837839999999,0.583293759,0.5869192030000001,0.591191861,0.5963004500000002,0.6001822199999998,0.6044549700000001,0.6088797060000002,0.6125266650000001,0.6167556180000002,0.6199433319999998,0.6243511350000002,0.6280502430000001,0.6319254390000002,0.6369232980000001,0.6405362939999999
2093.0,0.5058967417,0.5104401271,0.5134787906,0.5157808220000001,0.5197061948,0.5235216085,0.5272505540000001,0.5309467270000001,0.5350316800000001,0.540177795,0.5439252600000002,0.5472106480000001,0.550633554,0.552996324,0.5554456139999999,0.5591869119999999,0.5634534250000001,0.567456373,0.570304607,0.575537247,0.579834929,0.582651638,0.5862867189999998,0.5905702799999999,0.5956901090000002,0.5995865890000001,0.6038764059999999,0.6083170659999999,0.611979241,0.6162259820000002,0.6194357030000002,0.6238666290000001,0.6275890110000002,0.6314882629999998,0.6365112930000001,0.6401508700000003
